PC1,PC2
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.5242077487826224,1.0580540728234606
-0.5163268241284038,1.039609704079406
-0.5242077487826224,1.0580540728234606
-0.5163268241284038,1.039609704079406
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
0.056024645716450355,0.14011999364564445
0.06390557037066905,0.12167562490158973
0.056024645716450355,0.14011999364564445
0.06390557037066905,0.12167562490158973
-0.9057491073044729,-0.42480217220327127
-0.8978681826502543,-0.44324654094732596
-0.9057491073044729,-0.42480217220327127
-0.8978681826502543,-0.44324654094732596
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.04923661044346292,0.19278492480313383
-0.04135568578924423,0.1743405560590791
-0.04923661044346292,0.19278492480313383
-0.04135568578924423,0.1743405560590791
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-0.04923661044346292,0.19278492480313383
-0.04135568578924423,0.1743405560590791
-0.04923661044346292,0.19278492480313383
-0.04135568578924423,0.1743405560590791
-0.48573684648661186,1.0219309511767145
-0.4778559218323932,1.0034865824326598
-0.48573684648661186,1.0219309511767145
-0.4778559218323932,1.0034865824326598
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.48573684648661186,1.0219309511767145
-0.4778559218323932,1.0034865824326598
-0.48573684648661186,1.0219309511767145
-0.4778559218323932,1.0034865824326598
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.8004878511445598,-0.4774671033607607
-0.7926069264903411,-0.4959114721048154
-0.8004878511445598,-0.4774671033607607
-0.7926069264903411,-0.4959114721048154
-0.762016948848549,-0.5135902250075068
-0.7541360241943303,-0.5320345937515616
-0.762016948848549,-0.5135902250075068
-0.7541360241943303,-0.5320345937515616
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.7047616022810888,0.3664723914715978
0.7126425269353074,0.34802802272754313
0.7047616022810888,0.3664723914715978
0.7126425269353074,0.34802802272754313
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.1630001100780266,1.2482833490026681
0.17088103473224522,1.2298389802586134
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.5995003461211755,0.4191373226290872
0.6073812707753942,0.4006929538850325
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
0.019267951622102653,1.3370714018069034
0.027148876276321343,1.3186270330628487
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.3807202456436325,0.4404669758170556
-1.3728393209894139,0.4220226070730009
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-1.342249343347622,0.4043438541703094
-1.3343684186934033,0.3858994854262547
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-0.6294690049425357,1.11071900398095
-0.621588080288317,1.0922746352368953
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.8004878511445598,-0.4774671033607607
-0.7926069264903411,-0.4959114721048154
-0.8004878511445598,-0.4774671033607607
-0.7926069264903411,-0.4959114721048154
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-0.9057491073044729,-0.42480217220327127
-0.8978681826502543,-0.44324654094732596
-0.9057491073044729,-0.42480217220327127
-0.8978681826502543,-0.44324654094732596
-1.4859815018035458,0.493131906974545
-1.4781005771493272,0.4746875382304903
-1.4859815018035458,0.493131906974545
